,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
5168,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.9319099044377697,Adaptive Biweight with first width 1680.0
5169,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3003768194248121,Adaptive Biweight with first width 1680.0
5170,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.5606239831330202,Adaptive Biweight with first width 1680.0
5171,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.1822444336159568,Adaptive Biweight with first width 1680.0
5172,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.30290489189750386,Adaptive Biweight with first width 1680.0
5173,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.3865699587057947,Adaptive Biweight with first width 1680.0
5174,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.9304208597266093,Adaptive Biweight with first width 1680.0
5175,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3071144408897501,Adaptive Biweight with first width 1680.0
5176,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.2114044816746927,Adaptive Biweight with first width 1680.0
5177,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.8680294820997412,Adaptive Biweight with first width 1680.0
5178,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3478176070274395,Adaptive Biweight with first width 1680.0
5179,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.4743808652594506,Adaptive Biweight with first width 1680.0
5180,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.1012472367350195,Adaptive Biweight with first width 1680.0
5181,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2857695043676445,Adaptive Biweight with first width 1680.0
5182,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.5481551169231338,Adaptive Biweight with first width 1680.0
5183,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.046986825571355,Adaptive Biweight with first width 1680.0
5184,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.27565323406974496,Adaptive Biweight with first width 1680.0
5185,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.5611631472611378,Adaptive Biweight with first width 1680.0
5186,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.0416804456992423,Adaptive Biweight with first width 1680.0
5187,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.37202482869949294,Adaptive Biweight with first width 1680.0
5188,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.4877255650694412,Adaptive Biweight with first width 1680.0
5189,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.2151301662218406,Adaptive Biweight with first width 1680.0
5190,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2807594643462421,Adaptive Biweight with first width 1680.0
5191,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.3448591043223246,Adaptive Biweight with first width 1680.0
5192,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.7974163269799892,Adaptive Biweight with first width 1680.0
5193,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3866192731591822,Adaptive Biweight with first width 1680.0
5194,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.8083225833413228,Adaptive Biweight with first width 1680.0
5195,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.5724532079352613,Adaptive Biweight with first width 1680.0
5196,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.30077076902240985,Adaptive Biweight with first width 1680.0
5197,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.4906866755470347,Adaptive Biweight with first width 1680.0
5198,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.001780248281169,Adaptive Biweight with first width 1680.0
5199,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.32817856291483205,Adaptive Biweight with first width 1680.0
5200,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.3280093894059288,Adaptive Biweight with first width 1680.0
5201,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.8800661154062053,Adaptive Biweight with first width 1680.0
5202,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.29415796666114763,Adaptive Biweight with first width 1680.0
5203,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.3722673072797589,Adaptive Biweight with first width 1680.0
5204,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.8222483957015616,Adaptive Biweight with first width 1680.0
5205,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2711128221994216,Adaptive Biweight with first width 1680.0
5206,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.452705423023504,Adaptive Biweight with first width 1680.0
5207,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.9549988162298884,Adaptive Biweight with first width 1680.0
5208,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.30355054481612315,Adaptive Biweight with first width 1680.0
5209,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.576201284340223,Adaptive Biweight with first width 1680.0
5210,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.0837242162085152,Adaptive Biweight with first width 1680.0
5211,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2403696792879336,Adaptive Biweight with first width 1680.0
5212,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.5174226142036744,Adaptive Biweight with first width 1680.0
5213,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.0437824048655666,Adaptive Biweight with first width 1680.0
5214,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.29416051951512395,Adaptive Biweight with first width 1680.0
5215,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.30991982576513,Adaptive Biweight with first width 1680.0
5216,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.791957095883372,Adaptive Biweight with first width 1680.0
5217,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3292511887300248,Adaptive Biweight with first width 1680.0
5218,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.5277039704884563,Adaptive Biweight with first width 1680.0
5219,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.0681490600703256,Adaptive Biweight with first width 1680.0
5220,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.29978263130683336,Adaptive Biweight with first width 1680.0
5221,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.6558338858302328,Adaptive Biweight with first width 1680.0
5222,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.3186221063431978,Adaptive Biweight with first width 1680.0
5223,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2611697279260755,Adaptive Biweight with first width 1680.0
5224,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.314419776296598,Adaptive Biweight with first width 1680.0
5225,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.7341816158143881,Adaptive Biweight with first width 1680.0
5226,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2776609816596213,Adaptive Biweight with first width 1680.0
5227,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.571380309698748,Adaptive Biweight with first width 1680.0
5228,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.1661795952530314,Adaptive Biweight with first width 1680.0
5229,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3268405609246253,Adaptive Biweight with first width 1680.0
5230,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.6996040464220308,Adaptive Biweight with first width 1680.0
5231,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.2541490709125735,Adaptive Biweight with first width 1680.0
5232,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3247351458213456,Adaptive Biweight with first width 1680.0
5233,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.4283334681353004,Adaptive Biweight with first width 1680.0
5234,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.9188366039190812,Adaptive Biweight with first width 1680.0
5235,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3073187228515209,Adaptive Biweight with first width 1680.0
5236,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.4358844389158627,Adaptive Biweight with first width 1680.0
5237,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.9694578571216792,Adaptive Biweight with first width 1680.0
5238,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.3367065732898229,Adaptive Biweight with first width 1680.0
5239,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.5645685041974908,Adaptive Biweight with first width 1680.0
5240,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.1922686943535195,Adaptive Biweight with first width 1680.0
5241,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.31553621932119474,Adaptive Biweight with first width 1680.0
5242,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.6564833824149408,Adaptive Biweight with first width 1680.0
5243,8400.0,0,0,50,beta,5665.714285714284,100,2.0,2.18011760144791,Adaptive Biweight with first width 1680.0
5244,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.2910008579880355,Adaptive Biweight with first width 1680.0
5245,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.4966739966980789,Adaptive Biweight with first width 1680.0
5246,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.94102921878202,Adaptive Biweight with first width 1680.0
5247,8400.0,0,0,50,nu,5665.714285714284,100,0.2999663865546218,0.29406366369469755,Adaptive Biweight with first width 1680.0
5248,8400.0,0,0,50,alpha,5665.714285714284,100,1.4666218487394955,1.3545812443553795,Adaptive Biweight with first width 1680.0
5249,8400.0,0,0,50,beta,5665.714285714284,100,2.0,1.8127303847194811,Adaptive Biweight with first width 1680.0
5250,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.333328862880874,Adaptive Biweight with first width 1680.0
5251,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4465326607661708,Adaptive Biweight with first width 1680.0
5252,8400.0,0,0,50,beta,5820.0,100,2.0,2.1114503278007932,Adaptive Biweight with first width 1680.0
5253,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.26814763921486273,Adaptive Biweight with first width 1680.0
5254,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4329176732903992,Adaptive Biweight with first width 1680.0
5255,8400.0,0,0,50,beta,5820.0,100,2.0,1.853559734838192,Adaptive Biweight with first width 1680.0
5256,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3078430514967183,Adaptive Biweight with first width 1680.0
5257,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.3957796031817724,Adaptive Biweight with first width 1680.0
5258,8400.0,0,0,50,beta,5820.0,100,2.0,1.881821725459003,Adaptive Biweight with first width 1680.0
5259,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3488595020290278,Adaptive Biweight with first width 1680.0
5260,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.490080940927927,Adaptive Biweight with first width 1680.0
5261,8400.0,0,0,50,beta,5820.0,100,2.0,2.164774534047456,Adaptive Biweight with first width 1680.0
5262,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2943815909597177,Adaptive Biweight with first width 1680.0
5263,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6335830037322905,Adaptive Biweight with first width 1680.0
5264,8400.0,0,0,50,beta,5820.0,100,2.0,2.1037300983731018,Adaptive Biweight with first width 1680.0
5265,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.26166182355024353,Adaptive Biweight with first width 1680.0
5266,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4620392456597806,Adaptive Biweight with first width 1680.0
5267,8400.0,0,0,50,beta,5820.0,100,2.0,1.876760019548673,Adaptive Biweight with first width 1680.0
5268,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2659427542105766,Adaptive Biweight with first width 1680.0
5269,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.2891509794236988,Adaptive Biweight with first width 1680.0
5270,8400.0,0,0,50,beta,5820.0,100,2.0,1.7624295449074865,Adaptive Biweight with first width 1680.0
5271,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2720815469480178,Adaptive Biweight with first width 1680.0
5272,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4600484288439326,Adaptive Biweight with first width 1680.0
5273,8400.0,0,0,50,beta,5820.0,100,2.0,2.019527551385015,Adaptive Biweight with first width 1680.0
5274,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2993677323978708,Adaptive Biweight with first width 1680.0
5275,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6557942802210317,Adaptive Biweight with first width 1680.0
5276,8400.0,0,0,50,beta,5820.0,100,2.0,2.3344769198131163,Adaptive Biweight with first width 1680.0
5277,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.34343131341260463,Adaptive Biweight with first width 1680.0
5278,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4184723245810562,Adaptive Biweight with first width 1680.0
5279,8400.0,0,0,50,beta,5820.0,100,2.0,1.9775334905409632,Adaptive Biweight with first width 1680.0
5280,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3590168180015345,Adaptive Biweight with first width 1680.0
5281,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4267751155015815,Adaptive Biweight with first width 1680.0
5282,8400.0,0,0,50,beta,5820.0,100,2.0,1.9316423941948517,Adaptive Biweight with first width 1680.0
5283,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2995066625526229,Adaptive Biweight with first width 1680.0
5284,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6905508529610334,Adaptive Biweight with first width 1680.0
5285,8400.0,0,0,50,beta,5820.0,100,2.0,2.1108853695784013,Adaptive Biweight with first width 1680.0
5286,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3374954929498284,Adaptive Biweight with first width 1680.0
5287,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.397956698281875,Adaptive Biweight with first width 1680.0
5288,8400.0,0,0,50,beta,5820.0,100,2.0,1.9222191922393248,Adaptive Biweight with first width 1680.0
5289,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.27876803629876146,Adaptive Biweight with first width 1680.0
5290,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5101304806034084,Adaptive Biweight with first width 1680.0
5291,8400.0,0,0,50,beta,5820.0,100,2.0,1.9527178796331788,Adaptive Biweight with first width 1680.0
5292,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3275358016409349,Adaptive Biweight with first width 1680.0
5293,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4681197210391292,Adaptive Biweight with first width 1680.0
5294,8400.0,0,0,50,beta,5820.0,100,2.0,2.1048938846774337,Adaptive Biweight with first width 1680.0
5295,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.33168735087024226,Adaptive Biweight with first width 1680.0
5296,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4143138718401238,Adaptive Biweight with first width 1680.0
5297,8400.0,0,0,50,beta,5820.0,100,2.0,2.0860070071305348,Adaptive Biweight with first width 1680.0
5298,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2643368691374667,Adaptive Biweight with first width 1680.0
5299,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4954921055164774,Adaptive Biweight with first width 1680.0
5300,8400.0,0,0,50,beta,5820.0,100,2.0,2.0227709129556053,Adaptive Biweight with first width 1680.0
5301,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.28741094818256285,Adaptive Biweight with first width 1680.0
5302,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.1316110377983388,Adaptive Biweight with first width 1680.0
5303,8400.0,0,0,50,beta,5820.0,100,2.0,1.5779111397672485,Adaptive Biweight with first width 1680.0
5304,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3176289922799698,Adaptive Biweight with first width 1680.0
5305,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4463235786036153,Adaptive Biweight with first width 1680.0
5306,8400.0,0,0,50,beta,5820.0,100,2.0,2.062628537554571,Adaptive Biweight with first width 1680.0
5307,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3067245124384356,Adaptive Biweight with first width 1680.0
5308,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.3899109502339866,Adaptive Biweight with first width 1680.0
5309,8400.0,0,0,50,beta,5820.0,100,2.0,1.9649591556051869,Adaptive Biweight with first width 1680.0
5310,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3172959018354409,Adaptive Biweight with first width 1680.0
5311,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4172500129967502,Adaptive Biweight with first width 1680.0
5312,8400.0,0,0,50,beta,5820.0,100,2.0,1.9297769540656733,Adaptive Biweight with first width 1680.0
5313,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.32650585778865143,Adaptive Biweight with first width 1680.0
5314,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5541054174623885,Adaptive Biweight with first width 1680.0
5315,8400.0,0,0,50,beta,5820.0,100,2.0,2.063129790342773,Adaptive Biweight with first width 1680.0
5316,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3443097035213547,Adaptive Biweight with first width 1680.0
5317,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5735332189977012,Adaptive Biweight with first width 1680.0
5318,8400.0,0,0,50,beta,5820.0,100,2.0,2.1135089656606145,Adaptive Biweight with first width 1680.0
5319,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3272931907723678,Adaptive Biweight with first width 1680.0
5320,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5368321556314453,Adaptive Biweight with first width 1680.0
5321,8400.0,0,0,50,beta,5820.0,100,2.0,2.015749769267339,Adaptive Biweight with first width 1680.0
5322,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.31816159672783306,Adaptive Biweight with first width 1680.0
5323,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4282212744558889,Adaptive Biweight with first width 1680.0
5324,8400.0,0,0,50,beta,5820.0,100,2.0,1.825934060705749,Adaptive Biweight with first width 1680.0
5325,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3710278487626245,Adaptive Biweight with first width 1680.0
5326,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5519480429242636,Adaptive Biweight with first width 1680.0
5327,8400.0,0,0,50,beta,5820.0,100,2.0,2.2566841166687746,Adaptive Biweight with first width 1680.0
5328,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3344410942004779,Adaptive Biweight with first width 1680.0
5329,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4286135646360856,Adaptive Biweight with first width 1680.0
5330,8400.0,0,0,50,beta,5820.0,100,2.0,2.0496387736793995,Adaptive Biweight with first width 1680.0
5331,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.30964197523038045,Adaptive Biweight with first width 1680.0
5332,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4174269384775202,Adaptive Biweight with first width 1680.0
5333,8400.0,0,0,50,beta,5820.0,100,2.0,1.9339975884004803,Adaptive Biweight with first width 1680.0
5334,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2926938582534297,Adaptive Biweight with first width 1680.0
5335,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4881260327155077,Adaptive Biweight with first width 1680.0
5336,8400.0,0,0,50,beta,5820.0,100,2.0,2.0126242893501805,Adaptive Biweight with first width 1680.0
5337,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2985191979075957,Adaptive Biweight with first width 1680.0
5338,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5902816160320727,Adaptive Biweight with first width 1680.0
5339,8400.0,0,0,50,beta,5820.0,100,2.0,2.2513892587803217,Adaptive Biweight with first width 1680.0
5340,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3176107474385099,Adaptive Biweight with first width 1680.0
5341,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.290970304636582,Adaptive Biweight with first width 1680.0
5342,8400.0,0,0,50,beta,5820.0,100,2.0,1.8772522581680864,Adaptive Biweight with first width 1680.0
5343,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2865809442551961,Adaptive Biweight with first width 1680.0
5344,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4298212390702458,Adaptive Biweight with first width 1680.0
5345,8400.0,0,0,50,beta,5820.0,100,2.0,1.9189191025416783,Adaptive Biweight with first width 1680.0
5346,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2986723387528425,Adaptive Biweight with first width 1680.0
5347,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5018382120336586,Adaptive Biweight with first width 1680.0
5348,8400.0,0,0,50,beta,5820.0,100,2.0,2.1641420840777834,Adaptive Biweight with first width 1680.0
5349,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3137897576491817,Adaptive Biweight with first width 1680.0
5350,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6635370906121978,Adaptive Biweight with first width 1680.0
5351,8400.0,0,0,50,beta,5820.0,100,2.0,2.1697229373268287,Adaptive Biweight with first width 1680.0
5352,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3522529820649976,Adaptive Biweight with first width 1680.0
5353,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6750767961932582,Adaptive Biweight with first width 1680.0
5354,8400.0,0,0,50,beta,5820.0,100,2.0,2.303318531384951,Adaptive Biweight with first width 1680.0
5355,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.31252348140230746,Adaptive Biweight with first width 1680.0
5356,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.610662559555782,Adaptive Biweight with first width 1680.0
5357,8400.0,0,0,50,beta,5820.0,100,2.0,2.1180221420912937,Adaptive Biweight with first width 1680.0
5358,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.29798632332173225,Adaptive Biweight with first width 1680.0
5359,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6173018150261833,Adaptive Biweight with first width 1680.0
5360,8400.0,0,0,50,beta,5820.0,100,2.0,2.1257854497854227,Adaptive Biweight with first width 1680.0
5361,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.30651972620646595,Adaptive Biweight with first width 1680.0
5362,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4175574533793636,Adaptive Biweight with first width 1680.0
5363,8400.0,0,0,50,beta,5820.0,100,2.0,1.913794616026741,Adaptive Biweight with first width 1680.0
5364,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3402531281210343,Adaptive Biweight with first width 1680.0
5365,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.395435437651124,Adaptive Biweight with first width 1680.0
5366,8400.0,0,0,50,beta,5820.0,100,2.0,1.9137220833900936,Adaptive Biweight with first width 1680.0
5367,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.34194971458627965,Adaptive Biweight with first width 1680.0
5368,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4759949860485777,Adaptive Biweight with first width 1680.0
5369,8400.0,0,0,50,beta,5820.0,100,2.0,2.0642133562812286,Adaptive Biweight with first width 1680.0
5370,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.31495327694988223,Adaptive Biweight with first width 1680.0
5371,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.5900501414766437,Adaptive Biweight with first width 1680.0
5372,8400.0,0,0,50,beta,5820.0,100,2.0,2.277064381213413,Adaptive Biweight with first width 1680.0
5373,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2966161197206085,Adaptive Biweight with first width 1680.0
5374,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4348962805767165,Adaptive Biweight with first width 1680.0
5375,8400.0,0,0,50,beta,5820.0,100,2.0,1.8367719785364107,Adaptive Biweight with first width 1680.0
5376,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2896224241834747,Adaptive Biweight with first width 1680.0
5377,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.3488211795107805,Adaptive Biweight with first width 1680.0
5378,8400.0,0,0,50,beta,5820.0,100,2.0,1.8426843918203732,Adaptive Biweight with first width 1680.0
5379,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3112669629677137,Adaptive Biweight with first width 1680.0
5380,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.3958857222406096,Adaptive Biweight with first width 1680.0
5381,8400.0,0,0,50,beta,5820.0,100,2.0,1.878508520447757,Adaptive Biweight with first width 1680.0
5382,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3412761768984001,Adaptive Biweight with first width 1680.0
5383,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4695886001956049,Adaptive Biweight with first width 1680.0
5384,8400.0,0,0,50,beta,5820.0,100,2.0,1.978398982555384,Adaptive Biweight with first width 1680.0
5385,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.30963172888792473,Adaptive Biweight with first width 1680.0
5386,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.185574323717613,Adaptive Biweight with first width 1680.0
5387,8400.0,0,0,50,beta,5820.0,100,2.0,1.7766087106266004,Adaptive Biweight with first width 1680.0
5388,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2862652567263998,Adaptive Biweight with first width 1680.0
5389,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4867109554862925,Adaptive Biweight with first width 1680.0
5390,8400.0,0,0,50,beta,5820.0,100,2.0,1.9500134724775504,Adaptive Biweight with first width 1680.0
5391,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.2690186054669452,Adaptive Biweight with first width 1680.0
5392,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.4005769233864978,Adaptive Biweight with first width 1680.0
5393,8400.0,0,0,50,beta,5820.0,100,2.0,1.8909610862297959,Adaptive Biweight with first width 1680.0
5394,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3130688158547373,Adaptive Biweight with first width 1680.0
5395,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.6998298255438993,Adaptive Biweight with first width 1680.0
5396,8400.0,0,0,50,beta,5820.0,100,2.0,2.2878017054083712,Adaptive Biweight with first width 1680.0
5397,8400.0,0,0,50,nu,5820.0,100,0.3054117647058824,0.3147363991563309,Adaptive Biweight with first width 1680.0
5398,8400.0,0,0,50,alpha,5820.0,100,1.4738823529411764,1.3762223494938972,Adaptive Biweight with first width 1680.0
5399,8400.0,0,0,50,beta,5820.0,100,2.0,2.0614561562233606,Adaptive Biweight with first width 1680.0
5400,8400.0,0,0,50,nu,5974.285714285714,100,0.31085714285714283,0.2871678261217682,Adaptive Biweight with first width 1680.0
5401,8400.0,0,0,50,alpha,5974.285714285714,100,1.481142857142857,1.5048855981860603,Adaptive Biweight with first width 1680.0
